"UserId","cluster_stage1","cluster_stage2","cluster_stage3","gender","majorClass","isPassExam"
"2017212191","7","1","1","2","1","0"
"2017212194","3","4","1","1","1","0"
"2017212196","7","4","4","2","1","0"
"2017212197","5","4","1","2","1","0"
"2017212198","3","3","3","1","1","0"
"2017212213","7","3","5","2","1","0"
"2017212214","7","5","1","2","1","0"
"2017212216","4","3","1","2","1","0"
"2017212217","2","5","5","1","1","0"
"2017212218","7","4","1","2","1","0"
"2017212220","7","5","5","2","1","0"
"2017212222","1","2","2","1","1","0"
"2017212223","3","5","7","1","1","0"
"2017212254","7","5","3","2","1","0"
"2017212255","5","5","5","1","1","0"
"2017212261","5","5","5","2","1","1"
"2017212263","3","5","5","2","1","0"
"2017212264","7","1","1","2","1","0"
"2017212266","7","5","5","1","1","0"
"2017212268","5","3","5","2","1","1"
"2017212270","5","1","1","2","1","0"
"2017212866","3","4","5","2","2","0"
"2017212867","7","5","5","2","2","0"
"2017212868","7","4","1","2","2","0"
"2017212869","2","5","5","2","2","0"
"2017212872","5","5","7","2","2","0"
"2017212873","1","5","5","2","2","0"
"2017212875","1","1","7","2","2","0"
"2017212876","1","4","1","2","2","0"
"2017212877","4","5","5","2","2","0"
"2017212878","7","1","5","1","2","0"
"2017212879","3","4","5","2","2","0"
"2017212882","2","4","7","2","2","0"
"2017212885","1","3","4","2","2","0"
"2017212886","6","1","3","2","2","0"
"2017212888","3","3","5","2","2","0"
"2017212891","7","2","1","2","2","0"
"2017212894","7","5","5","2","2","0"
"2017212895","2","5","7","2","2","0"
"2017212896","1","4","6","2","2","0"
"2017212898","1","5","3","2","2","0"
"2017212900","4","5","5","2","2","0"
"2017212902","3","7","7","2","2","0"
"2017212903","7","4","1","2","2","0"
"2017212904","3","5","5","2","2","0"
"2017212908","4","5","5","2","2","0"
"2017212911","3","1","3","2","2","0"
"2017212914","1","4","5","2","2","0"
"2017212945","1","1","7","2","2","0"
"2017212948","7","3","1","1","2","0"
"2017212949","1","5","5","2","2","0"
"2017212950","1","2","7","2","2","0"
"2017212951","3","3","7","2","2","0"
"2017212952","3","5","5","2","2","0"
"2017212953","3","5","7","2","2","0"
"2017212954","6","5","7","2","2","0"
"2017212958","3","3","5","2","2","0"
"2017212964","3","4","3","1","2","0"
"2017212966","1","4","5","2","2","0"
"2017212967","1","1","3","2","2","0"
"2017212973","1","3","7","1","2","0"
"2017212979","3","1","7","2","2","0"
"2017212982","3","3","7","2","2","0"
"2017212983","1","1","7","2","2","0"
"2017213005","1","5","2","2","2","0"
"2017213007","7","1","1","2","2","0"
"2017213009","6","3","1","2","2","0"
"2017213013","7","2","5","2","2","0"
"2017213014","7","1","1","2","2","0"
"2017213015","5","4","2","2","2","0"
"2017213016","7","3","1","2","2","0"
"2017213017","3","5","5","2","2","0"
"2017213040","1","1","2","2","2","0"
"2017213046","2","4","5","2","2","0"
"2017213047","3","1","5","2","2","0"
"2017213056","7","4","3","2","2","0"
"2017213057","5","5","1","2","2","0"
"2017213063","7","5","1","2","2","0"
"2017213093","7","5","3","2","2","0"
"2017213096","5","3","5","2","2","0"
"2017213097","4","5","5","2","2","0"
"2017213101","5","1","5","2","2","0"
"2017213102","7","5","5","2","2","0"
"2017213103","6","1","1","2","2","0"
"2017213104","2","1","2","2","2","0"
"2017213105","1","2","1","2","2","0"
"2017213107","5","6","5","1","2","0"
"2017213110","1","5","5","2","2","0"
"2017213112","6","2","2","2","2","0"
"2017213113","4","7","5","2","2","0"
"2017213115","6","3","3","2","2","0"
"2017213116","5","5","1","2","2","0"
"2017213117","3","1","3","2","2","0"
"2017213118","7","3","5","2","2","0"
"2017213119","2","5","3","2","2","0"
"2017213121","1","7","1","2","2","0"
"2017213123","7","3","5","2","2","0"
"2017213144","3","3","5","2","2","0"
"2017213145","1","1","3","2","2","0"
"2017213146","3","3","7","2","2","0"
"2017213147","1","3","7","2","2","0"
"2017213148","1","5","5","2","2","0"
"2017213151","1","1","3","2","2","0"
"2017213152","3","1","5","2","2","0"
"2017213155","1","5","7","2","2","0"
"2017213157","1","3","7","2","2","0"
"2017213160","3","3","5","2","2","0"
"2017213161","6","3","7","2","2","0"
"2017213170","7","5","5","2","2","0"
"2017213171","7","1","1","2","2","0"
"2017213172","3","3","1","2","2","0"
"2017213174","3","5","4","2","2","0"
"2017213175","7","2","3","2","2","0"
"2017213182","7","3","5","2","2","1"
"2017213184","1","5","5","2","2","0"
"2017213402","7","3","1","2","2","0"
"2017213424","7","7","5","2","2","0"
"2017213433","7","3","3","2","2","0"
"2017213453","7","5","1","2","2","0"
"2017213454","5","4","1","2","2","0"
"2017213455","7","2","1","2","2","0"
"2017213707","5","1","4","2","2","0"
"2017213709","7","4","2","1","2","0"
"2017213710","3","3","7","2","2","0"
"2017213712","3","2","7","2","2","0"
"2017213714","3","5","5","2","2","0"
"2017213715","7","2","5","2","2","0"
"2017213717","7","3","2","2","2","0"
"2017213718","1","3","7","2","2","0"
"2017213720","7","3","4","2","2","0"
"2017213721","7","3","2","1","2","0"
"2017213722","1","4","7","2","2","0"
"2017213723","1","3","3","2","2","0"
"2017213724","7","1","3","1","2","0"
"2017213726","1","1","1","2","2","0"
"2017213728","7","5","5","2","2","0"
"2017213791","1","1","7","1","2","0"
"2017213795","3","7","1","2","2","0"
"2017213814","3","4","7","2","2","0"
"2017213824","7","3","5","2","2","0"
"2017213825","3","3","5","2","2","0"
"2017213830","3","3","2","2","2","0"
"2017213831","4","4","7","1","2","1"
"2017213832","7","5","5","2","2","0"
"2017213837","3","2","5","2","2","0"
"2017213840","3","5","5","1","2","0"
"2017213842","5","1","7","2","2","0"
"2017213843","7","4","5","2","2","0"
"2017213844","5","2","5","2","2","0"
"2017213845","6","1","5","2","2","0"
"2017213846","5","1","5","2","2","0"
"2017213847","7","2","4","1","2","0"
"2017213850","7","3","3","2","2","0"
"2017213852","1","5","1","2","2","0"
"2017213853","7","3","1","2","2","0"
"2017213854","3","4","1","2","2","0"
"2017213855","7","3","7","2","2","0"
"2017213858","4","4","7","1","2","0"
"2017213862","1","4","7","2","2","0"
"2017213863","2","5","7","2","2","0"
"2017213864","3","5","7","2","2","0"
"2017213866","7","2","7","2","2","0"
"2017213867","3","4","3","2","2","0"
"2017213879","3","1","1","2","2","0"
"2017213881","7","1","7","2","2","0"
"2017213892","6","5","5","2","2","1"
"2017213896","3","3","7","2","2","0"
"2017214412","7","1","1","1","2","0"
"2017214481","5","5","7","2","2","0"
"2017214482","5","7","5","1","2","0"
"2017214483","7","7","1","2","2","1"
"2017214487","5","5","5","2","2","0"
"2017214488","7","5","1","2","2","0"
"2017214490","5","3","1","2","2","1"
"2017214491","5","5","2","2","2","0"
"2017214492","7","5","5","2","2","0"
"2017214496","7","7","5","2","2","0"
"2017214498","3","5","7","2","2","0"
"2017214503","5","3","1","2","2","0"
"2017214645","7","7","4","2","2","0"
"2017215702","5","5","1","2","2","0"
"2017215705","7","3","5","1","2","0"
"2017215709","7","6","5","2","2","0"
"2017215729","7","3","5","1","2","0"
"2017215749","7","4","2","2","2","0"
"2017215753","7","2","6","1","2","0"
"2017215754","1","2","1","2","2","0"
"2017215755","6","6","5","2","2","1"
"2017215757","3","1","7","2","2","0"
"2017215758","3","1","5","2","2","0"
"2017215759","3","1","4","2","2","1"
"2017215764","1","3","3","2","2","0"
"2017215766","1","2","5","1","2","0"
"2017215767","3","1","3","2","2","0"
"2017215768","7","3","7","2","2","0"
"2017215771","7","2","5","2","2","0"
"2017215772","1","5","1","2","2","0"
"2017215774","3","1","3","1","2","0"
"2017215778","3","3","3","2","2","0"
"2017215779","1","3","5","2","2","1"
"2017215780","3","3","1","2","2","0"
"2017215781","3","5","7","2","2","0"
"2017215782","6","4","5","1","2","1"
"2017215783","3","1","3","2","2","0"
"2017215786","3","5","1","2","2","0"
"2017215788","1","1","5","1","2","0"
"2017215789","2","3","7","2","1","0"
"2017215790","2","3","3","1","2","0"
"2017215792","1","3","2","2","2","0"
"2017215793","1","1","1","2","2","0"
"2017215794","7","3","1","2","2","0"
"2017215795","3","5","2","2","2","0"
"2017215796","5","5","7","2","2","0"
"2017215797","1","1","4","1","2","0"
"2017215798","3","2","2","2","2","0"
"2017215799","7","1","1","2","2","0"
"2017215802","7","2","5","2","2","0"
"2017215811","3","3","7","2","2","0"
"2017215812","1","1","1","1","2","1"
"2017215813","1","5","2","2","2","1"
"2017215815","7","3","1","2","2","0"
"2017215816","1","1","3","2","2","0"
"2017215817","4","5","2","2","2","0"
"2017215818","3","2","5","2","2","0"
"2017215819","6","3","7","1","2","0"
"2017215820","1","3","4","2","2","0"
"2017215821","6","2","5","2","2","0"
"2017215822","3","2","5","1","2","0"
"2017215824","7","5","5","2","2","0"
"2017215825","1","5","5","1","2","1"
"2017215826","6","3","7","1","2","1"
"2017215827","1","3","4","2","2","0"
"2017215828","2","1","5","1","2","0"
"2017215829","1","2","2","1","2","0"
"2017215834","1","1","3","2","2","0"
"2017215835","7","1","3","2","2","0"
"2017215839","6","1","5","2","2","0"
